Ali AL MUHANADI,SHQATM0310199001,QAT,10.6,10.3,9.6,10.3,10.4,10.6,10.3,9.6,10.3,10.4,10.9,10.2,10.7,10.0,10.5,10.9,10.2,10.7,10.0,10.5,10.8,10.6,10.2,9.9,10.5,10.8,10.6,10.2,9.9,10.5,10.2,9.3,9.9,10.6,10.5,10.2,9.3,9.9,10.6,10.5,10.2,10.5,9.9,10.0,10.1,10.2,10.5,9.9,10.0,10.1,9.9,10.4,10.5,10.7,10.8,9.9,10.4,10.5,10.7,10.8
Seng Liang Sean TAY,SHSINM0309199801,SIN,10.1,10.4,10.3,10.7,10.2,10.1,10.4,10.3,10.7,10.2,10.5,9.9,10.7,10.7,9.9,10.5,9.9,10.7,10.7,9.9,8.9,10.3,10.5,10.4,10.3,8.9,10.3,10.5,10.4,10.3,10.2,9.7,9.8,10.6,10.0,10.2,9.7,9.8,10.6,10.0,9.4,9.8,10.4,10.3,10.6,9.4,9.8,10.4,10.3,10.6,10.3,9.7,10.1,10.1,10.6,10.3,9.7,10.1,10.1,10.6
Yuriy SUKHORUKOV,SHUKRM2903196801,UKR,10.2,10.5,9.8,10.7,10.4,10.2,10.5,9.8,10.7,10.4,10.5,10.5,10.4,10.7,10.8,10.5,10.5,10.4,10.7,10.8,10.2,10.3,10.6,10.7,10.4,10.2,10.3,10.6,10.7,10.4,10.8,10.5,10.3,10.7,10.6,10.8,10.5,10.3,10.7,10.6,10.7,10.6,10.6,10.3,10.2,10.7,10.6,10.6,10.3,10.2,10.5,10.8,10.3,9.9,10.2,10.5,10.8,10.3,9.9,10.2
Mert NALBANT,SHTURM3105198901,TUR,10.6,10.2,10.2,9.8,9.7,10.6,10.2,10.2,9.8,9.7,10.7,10.2,10.5,9.8,10.9,10.7,10.2,10.5,9.8,10.9,10.0,10.2,9.9,9.8,10.5,10.0,10.2,9.9,9.8,10.5,9.9,10.4,10.8,10.8,10.1,9.9,10.4,10.8,10.8,10.1,9.7,9.9,10.5,10.6,10.5,9.7,9.9,10.5,10.6,10.5,10.1,10.9,10.6,10.1,10.6,10.1,10.9,10.6,10.1,10.6
Yuriy YURKOV,SHKAZM1103198301,KAZ,10.7,9.5,10.7,10.8,10.9,10.7,9.5,10.7,10.8,10.9,10.2,10.5,10.2,10.4,9.5,10.2,10.5,10.2,10.4,9.5,10.4,10.2,10.3,10.2,10.4,10.4,10.2,10.3,10.2,10.4,10.6,10.2,9.8,10.4,10.5,10.6,10.2,9.8,10.4,10.5,9.8,10.0,10.6,9.9,10.0,9.8,10.0,10.6,9.9,10.0,9.7,10.5,10.4,10.0,10.4,9.7,10.5,10.4,10.0,10.4
Daniel BRODMEIER,SHGERM0209198701,GER,10.5,10.8,10.0,10.7,10.6,10.5,10.8,10.0,10.7,10.6,10.3,10.6,10.0,10.0,10.1,10.3,10.6,10.0,10.0,10.1,10.3,10.8,10.6,10.6,10.7,10.3,10.8,10.6,10.6,10.7,10.6,10.3,10.7,10.6,10.2,10.6,10.3,10.7,10.6,10.2,10.3,10.4,10.4,10.0,10.6,10.3,10.4,10.4,10.0,10.6,10.7,10.4,10.6,9.5,10.1,10.7,10.4,10.6,9.5,10.1
Kenneth PARR,SHGBRM0310198801,GBR,10.2,10.4,10.6,10.4,9.6,10.2,10.4,10.6,10.4,9.6,10.6,10.0,10.3,10.6,10.6,10.6,10.0,10.3,10.6,10.6,10.8,10.9,10.2,10.4,10.3,10.8,10.9,10.2,10.4,10.3,10.3,10.8,10.0,10.1,9.8,10.3,10.8,10.0,10.1,9.8,10.1,10.5,10.4,10.8,10.4,10.1,10.5,10.4,10.8,10.4,9.9,10.7,9.8,10.5,10.4,9.9,10.7,9.8,10.5,10.4
Juho KURKI,SHFINM2012199101,FIN,10.6,10.6,10.8,10.6,10.9,10.6,10.6,10.8,10.6,10.9,10.4,9.8,10.3,10.6,10.2,10.4,9.8,10.3,10.6,10.2,10.8,10.6,10.8,10.6,10.4,10.8,10.6,10.8,10.6,10.4,10.4,10.4,10.0,10.6,10.8,10.4,10.4,10.0,10.6,10.8,10.2,10.1,10.5,10.4,10.2,10.2,10.1,10.5,10.4,10.2,10.3,10.2,10.3,10.7,10.8,10.3,10.2,10.3,10.7,10.8
Salem ALQAYDI,SHUAEM1509199201,UAE,9.8,10.8,9.2,10.5,9.9,9.8,10.8,9.2,10.5,9.9,8.9,10.5,10.0,9.5,10.4,8.9,10.5,10.0,9.5,10.4,9.7,10.5,9.3,10.7,10.0,9.7,10.5,9.3,10.7,10.0,9.6,9.9,9.8,9.6,10.4,9.6,9.9,9.8,9.6,10.4,9.6,10.3,10.5,10.1,9.3,9.6,10.3,10.5,10.1,9.3,10.1,10.5,10.1,10.5,10.5,10.1,10.5,10.1,10.5,10.5
Istvan KAPAS,SHHUNM0312199201,HUN,10.8,10.1,10.5,10.2,10.1,10.8,10.1,10.5,10.2,10.1,9.7,10.2,10.3,10.6,10.5,9.7,10.2,10.3,10.6,10.5,10.6,10.0,9.8,10.0,10.1,10.6,10.0,9.8,10.0,10.1,10.5,10.4,10.7,10.8,10.2,10.5,10.4,10.7,10.8,10.2,10.4,10.0,10.3,10.2,10.1,10.4,10.0,10.3,10.2,10.1,9.8,10.3,9.5,10.2,10.8,9.8,10.3,9.5,10.2,10.8
Abhinav BINDRA,SHINDM2809198201,IND,10.6,10.2,10.1,10.6,10.6,10.6,10.2,10.1,10.6,10.6,10.3,9.9,10.5,10.8,10.1,10.3,9.9,10.5,10.8,10.1,10.0,10.7,10.6,10.5,10.1,10.0,10.7,10.6,10.5,10.1,10.2,10.5,9.4,10.6,9.9,10.2,10.5,9.4,10.6,9.9,10.6,10.6,10.8,10.5,10.1,10.6,10.6,10.8,10.5,10.1,10.4,10.7,10.4,10.8,10.0,10.4,10.7,10.4,10.8,10.0
Oleh TSARKOV,SHUKRM2203198801,UKR,10.6,10.3,10.4,10.8,10.7,10.6,10.3,10.4,10.8,10.7,10.1,10.3,10.6,10.1,10.7,10.1,10.3,10.6,10.1,10.7,10.6,10.3,10.6,10.3,10.5,10.6,10.3,10.6,10.3,10.5,10.1,10.0,10.2,10.2,10.5,10.1,10.0,10.2,10.2,10.5,10.5,10.5,10.5,10.4,10.5,10.5,10.5,10.5,10.4,10.5,10.3,10.0,10.5,10.1,10.5,10.3,10.0,10.5,10.1,10.5
Adam CIPRO,SHCZEM1109199701,CZE,10.7,10.4,10.3,10.6,9.8,10.7,10.4,10.3,10.6,9.8,10.7,10.1,9.9,10.1,10.0,10.7,10.1,9.9,10.1,10.0,9.4,9.6,10.5,10.5,10.6,9.4,9.6,10.5,10.5,10.6,10.9,9.4,10.5,10.9,10.0,10.9,9.4,10.5,10.9,10.0,9.8,10.7,10.4,10.8,10.5,9.8,10.7,10.4,10.8,10.5,10.9,10.8,10.4,10.7,10.0,10.9,10.8,10.4,10.7,10.0
Pierre Edmond PIASECKI,SHFRAM0306198501,FRA,10.4,10.1,9.9,10.3,10.1,10.4,10.1,9.9,10.3,10.1,10.5,10.4,10.7,10.5,10.1,10.5,10.4,10.7,10.5,10.1,10.5,10.4,10.2,10.5,9.9,10.5,10.4,10.2,10.5,9.9,10.4,10.8,10.5,10.6,10.1,10.4,10.8,10.5,10.6,10.1,10.4,9.5,10.5,10.0,10.4,10.4,9.5,10.5,10.0,10.4,10.5,10.2,10.5,10.4,10.1,10.5,10.2,10.5,10.4,10.1
Tomas SIMOKAITIS,SHLTUM1105198901,LTU,10.1,10.2,10.7,9.3,10.0,10.1,10.2,10.7,9.3,10.0,10.0,9.1,10.5,9.9,10.0,10.0,9.1,10.5,9.9,10.0,10.3,10.2,9.8,10.7,10.5,10.3,10.2,9.8,10.7,10.5,9.8,10.2,10.5,10.4,10.4,9.8,10.2,10.5,10.4,10.4,10.6,10.3,10.4,10.3,10.0,10.6,10.3,10.4,10.3,10.0,10.1,10.5,10.4,10.0,10.2,10.1,10.5,10.4,10.0,10.2
Dane Kevin SAMPSON,SHAUSM2008198601,AUS,9.9,10.2,8.9,10.6,9.2,9.9,10.2,8.9,10.6,9.2,10.2,10.6,10.5,10.2,10.5,10.2,10.6,10.5,10.2,10.5,10.7,10.1,10.2,9.4,10.3,10.7,10.1,10.2,9.4,10.3,10.2,10.7,10.7,10.2,10.0,10.2,10.7,10.7,10.2,10.0,10.7,10.0,9.9,10.4,10.7,10.7,10.0,9.9,10.4,10.7,10.6,10.3,10.2,10.7,10.8,10.6,10.3,10.2,10.7,10.8
Jayson VALDEZ,SHPHIM1509199501,PHI,10.7,10.0,10.3,10.0,10.6,10.7,10.0,10.3,10.0,10.6,9.9,10.7,10.8,10.2,9.2,9.9,10.7,10.8,10.2,9.2,10.1,10.4,10.8,10.8,10.3,10.1,10.4,10.8,10.8,10.3,10.3,10.6,10.7,10.5,9.9,10.3,10.6,10.7,10.5,9.9,10.3,10.6,10.1,8.9,10.2,10.3,10.6,10.1,8.9,10.2,10.1,10.2,10.4,10.4,10.3,10.1,10.2,10.4,10.4,10.3
Milutin STEFANOVIC,SHSCGM2301198501,SRB,10.7,10.1,10.2,10.5,10.7,10.7,10.1,10.2,10.5,10.7,10.1,10.3,10.3,10.9,10.7,10.1,10.3,10.3,10.9,10.7,10.3,10.1,10.2,10.2,10.4,10.3,10.1,10.2,10.2,10.4,10.4,10.5,10.5,10.3,10.4,10.4,10.5,10.5,10.3,10.4,9.7,10.6,10.7,10.6,10.7,9.7,10.6,10.7,10.6,10.7,10.7,10.4,10.7,10.6,10.4,10.7,10.4,10.7,10.6,10.4
Tomasz BARTNIK,SHPOLM1501199001,POL,10.4,10.4,10.5,10.3,9.8,10.4,10.4,10.5,10.3,9.8,10.3,10.5,10.8,10.1,10.2,10.3,10.5,10.8,10.1,10.2,10.8,10.4,10.2,10.3,10.4,10.8,10.4,10.2,10.3,10.4,10.3,9.8,10.2,10.2,9.8,10.3,9.8,10.2,10.2,9.8,10.5,10.2,9.9,10.4,10.4,10.5,10.2,9.9,10.4,10.4,10.0,10.3,10.9,10.0,10.4,10.0,10.3,10.9,10.0,10.4
Thomas MATHIS,SHAUTM2504199001,AUT,10.8,10.4,10.5,10.0,10.1,10.8,10.4,10.5,10.0,10.1,10.5,10.6,9.6,10.5,10.4,10.5,10.6,9.6,10.5,10.4,10.1,10.5,10.4,10.3,10.9,10.1,10.5,10.4,10.3,10.9,10.1,10.8,10.6,10.1,10.1,10.1,10.8,10.6,10.1,10.1,10.2,10.3,10.3,10.3,10.3,10.2,10.3,10.3,10.3,10.3,10.5,9.7,10.8,10.0,10.4,10.5,9.7,10.8,10.0,10.4
Peter HELLENBRAND,SHNEDM0712198501,NED,9.5,9.7,10.1,10.2,10.6,9.5,9.7,10.1,10.2,10.6,10.6,10.0,10.6,10.8,10.5,10.6,10.0,10.6,10.8,10.5,10.8,10.1,10.4,10.7,10.6,10.8,10.1,10.4,10.7,10.6,10.6,10.3,10.8,10.5,10.7,10.6,10.3,10.8,10.5,10.7,10.1,10.3,10.6,10.4,10.2,10.1,10.3,10.6,10.4,10.2,10.5,10.1,9.9,9.9,10.2,10.5,10.1,9.9,9.9,10.2
Rafal LUKASZYK,SHPOLM0212198801,POL,10.3,10.6,10.4,10.1,10.3,10.3,10.6,10.4,10.1,10.3,10.2,10.0,10.2,9.8,10.0,10.2,10.0,10.2,9.8,10.0,10.6,10.0,10.0,10.3,10.0,10.6,10.0,10.0,10.3,10.0,9.9,9.9,10.7,10.4,10.6,9.9,9.9,10.7,10.4,10.6,9.9,10.1,10.2,10.3,10.6,9.9,10.1,10.2,10.3,10.6,9.6,9.9,10.1,10.6,10.1,9.6,9.9,10.1,10.6,10.1
Marcus MADSEN,SHSWEM1708199401,SWE,10.4,10.2,10.2,10.2,9.9,10.4,10.2,10.2,10.2,9.9,10.4,10.3,10.6,10.1,10.1,10.4,10.3,10.6,10.1,10.1,10.7,10.5,10.2,10.2,10.8,10.7,10.5,10.2,10.2,10.8,10.8,10.7,10.7,10.7,10.0,10.8,10.7,10.7,10.7,10.0,9.7,10.5,10.6,10.5,10.4,9.7,10.5,10.6,10.5,10.4,10.7,10.8,10.3,10.5,10.2,10.7,10.8,10.3,10.5,10.2
Connor DAVIS,SHUSAM0304199301,USA,10.3,10.3,10.2,10.3,9.3,10.3,10.3,10.2,10.3,9.3,10.3,9.8,10.2,10.8,9.8,10.3,9.8,10.2,10.8,9.8,10.2,10.2,10.8,9.7,10.6,10.2,10.2,10.8,9.7,10.6,9.5,10.0,10.5,10.1,9.8,9.5,10.0,10.5,10.1,9.8,10.6,10.7,10.5,10.8,10.3,10.6,10.7,10.5,10.8,10.3,10.0,10.4,10.4,10.3,10.7,10.0,10.4,10.4,10.3,10.7
Dempster CHRISTENSON,SHUSAM2205199001,USA,10.8,10.4,9.7,10.2,10.3,10.8,10.4,9.7,10.2,10.3,10.3,10.7,10.0,10.9,9.7,10.3,10.7,10.0,10.9,9.7,10.8,10.8,10.5,10.4,10.0,10.8,10.8,10.5,10.4,10.0,9.3,10.2,10.2,9.9,10.0,9.3,10.2,10.2,9.9,10.0,10.9,10.5,10.6,10.0,10.4,10.9,10.5,10.6,10.0,10.4,10.5,10.3,10.3,10.6,10.2,10.5,10.3,10.3,10.6,10.2
Tomohiko HASEGAWA,SHJPNM0802199601,JPN,10.7,9.7,10.6,10.2,9.9,10.7,9.7,10.6,10.2,9.9,10.1,10.2,9.9,10.2,10.2,10.1,10.2,9.9,10.2,10.2,10.2,10.7,10.6,10.7,10.1,10.2,10.7,10.6,10.7,10.1,10.0,9.5,10.0,10.5,10.7,10.0,9.5,10.0,10.5,10.7,10.6,9.7,10.5,10.4,9.5,10.6,9.7,10.5,10.4,9.5,10.4,10.6,10.1,10.9,10.0,10.4,10.6,10.1,10.9,10.0
Marcos HUERTA,SHCHIM3103197101,CHI,10.0,8.9,10.6,9.2,9.8,10.0,8.9,10.6,9.2,9.8,10.1,10.4,9.7,10.0,10.4,10.1,10.4,9.7,10.0,10.4,9.7,9.5,10.6,10.7,10.0,9.7,9.5,10.6,10.7,10.0,10.3,9.4,9.8,10.2,9.8,10.3,9.4,9.8,10.2,9.8,9.5,10.6,9.4,9.6,9.9,9.5,10.6,9.4,9.6,9.9,10.5,10.5,9.6,9.5,10.7,10.5,10.5,9.6,9.5,10.7
Gerardo Emiliano CHAIRES,SHMEXM1811199401,MEX,10.6,10.8,10.2,10.4,10.3,10.6,10.8,10.2,10.4,10.3,10.1,10.4,10.3,10.7,10.9,10.1,10.4,10.3,10.7,10.9,10.5,10.0,10.0,9.8,10.6,10.5,10.0,10.0,9.8,10.6,10.4,9.9,10.0,10.3,10.9,10.4,9.9,10.0,10.3,10.9,10.9,10.7,10.7,9.5,9.5,10.9,10.7,10.7,9.5,9.5,10.7,10.0,10.1,10.2,10.2,10.7,10.0,10.1,10.2,10.2
Ali AL HAIDERABADI,SHBRNM1902198501,BRN,10.3,10.2,10.0,10.3,10.9,10.3,10.2,10.0,10.3,10.9,10.2,10.3,10.8,10.3,10.5,10.2,10.3,10.8,10.3,10.5,10.3,10.2,10.3,10.1,10.3,10.3,10.2,10.3,10.1,10.3,10.2,10.7,10.4,10.4,10.1,10.2,10.7,10.4,10.4,10.1,10.6,10.5,10.9,10.6,10.6,10.6,10.5,10.9,10.6,10.6,10.7,10.1,10.8,10.8,10.8,10.7,10.1,10.8,10.8,10.8
Vyacheslav SKOROMNOV,SHUZBM0203197401,QAT,9.3,9.5,10.3,8.9,10.7,9.3,9.5,10.3,8.9,10.7,10.2,10.7,10.2,10.3,10.1,10.2,10.7,10.2,10.3,10.1,10.2,10.7,10.7,10.1,10.5,10.2,10.7,10.7,10.1,10.5,10.5,10.6,9.7,10.3,10.8,10.5,10.6,9.7,10.3,10.8,10.5,10.0,9.2,10.5,9.7,10.5,10.0,9.2,10.5,9.7,9.9,10.7,9.9,10.6,10.8,9.9,10.7,9.9,10.6,10.8
Mahdi AHMADI,SHIRIM2010198501,IRI,10.3,10.1,10.6,10.6,10.5,10.3,10.1,10.6,10.6,10.5,10.8,10.1,10.1,10.4,10.3,10.8,10.1,10.1,10.4,10.3,9.9,10.0,10.0,10.6,10.3,9.9,10.0,10.0,10.6,10.3,9.7,10.6,10.2,9.8,10.7,9.7,10.6,10.2,9.8,10.7,10.6,10.3,9.9,9.9,10.6,10.6,10.3,9.9,9.9,10.6,10.5,9.8,10.3,10.0,10.4,10.5,9.8,10.3,10.0,10.4
Michael MATTLE,SHLIEM2004199001,LIE,9.7,10.3,9.9,8.9,8.4,9.7,10.3,9.9,8.9,8.4,9.4,10.3,10.2,9.6,8.9,9.4,10.3,10.2,9.6,8.9,9.4,9.7,10.7,10.9,10.0,9.4,9.7,10.7,10.9,10.0,10.8,10.7,10.1,10.5,9.1,10.8,10.7,10.1,10.5,9.1,10.5,10.2,10.5,10.1,9.5,10.5,10.2,10.5,10.1,9.5,10.6,10.4,10.9,10.2,10.5,10.6,10.4,10.9,10.2,10.5
Mohammad Zubair MUHAMMAD,SHMASM0203199201,MAS,10.0,10.4,9.7,10.8,10.0,10.0,10.4,9.7,10.8,10.0,10.3,10.1,10.3,10.2,9.7,10.3,10.1,10.3,10.2,9.7,10.8,10.3,10.5,10.8,7.4,10.8,10.3,10.5,10.8,7.4,10.3,10.5,10.0,10.6,9.9,10.3,10.5,10.0,10.6,9.9,9.9,10.2,10.2,10.4,10.4,9.9,10.2,10.2,10.4,10.4,10.3,10.6,9.9,9.7,10.0,10.3,10.6,9.9,9.7,10.0
Bojan DURKOVIC,SHCROM1710198901,CRO,10.3,10.1,10.6,9.7,10.6,10.3,10.1,10.6,9.7,10.6,10.9,10.1,10.3,10.7,9.9,10.9,10.1,10.3,10.7,9.9,10.3,10.3,9.6,9.5,9.9,10.3,10.3,9.6,9.5,9.9,10.1,10.4,10.5,10.5,10.6,10.1,10.4,10.5,10.5,10.6,10.6,10.5,10.5,10.1,10.9,10.6,10.5,10.5,10.1,10.9,9.9,10.3,10.4,10.1,9.6,9.9,10.3,10.4,10.1,9.6
Hossein BAGHERI,SHIRIM1406198201,IRI,10.1,10.7,10.1,10.3,10.9,10.1,10.7,10.1,10.3,10.9,10.6,9.5,10.8,10.3,10.5,10.6,9.5,10.8,10.3,10.5,10.1,10.4,10.6,10.5,10.8,10.1,10.4,10.6,10.5,10.8,10.6,10.5,10.9,10.0,10.6,10.6,10.5,10.9,10.0,10.6,10.1,10.5,10.5,10.9,10.5,10.1,10.5,10.5,10.9,10.5,10.9,10.8,10.6,10.4,10.5,10.9,10.8,10.6,10.4,10.5
Ole Kristian BRYHN,SHNORM0105198901,NOR,10.6,10.4,10.8,10.3,10.1,10.6,10.4,10.8,10.3,10.1,10.4,9.9,10.4,10.2,10.4,10.4,9.9,10.4,10.2,10.4,10.4,9.5,10.2,10.5,10.6,10.4,9.5,10.2,10.5,10.6,10.4,10.2,10.5,10.6,10.5,10.4,10.2,10.5,10.6,10.5,10.4,10.6,10.3,10.3,10.2,10.4,10.6,10.3,10.3,10.2,9.8,10.9,10.5,8.9,10.7,9.8,10.9,10.5,8.9,10.7
Khalid AL-ANAZI,SHKSAM0209197101,KSA,9.7,9.9,10.1,10.6,10.9,9.7,9.9,10.1,10.6,10.9,9.8,10.8,10.6,10.3,10.2,9.8,10.8,10.6,10.3,10.2,10.5,10.4,10.5,10.2,10.1,10.5,10.4,10.5,10.2,10.1,10.6,10.5,10.4,9.2,10.7,10.6,10.5,10.4,9.2,10.7,10.8,10.7,10.4,10.2,10.8,10.8,10.7,10.4,10.2,10.8,10.3,9.2,10.7,10.8,9.2,10.3,9.2,10.7,10.8,9.2
Zesimuzzaman MD,SHBANM3012199501,BAN,10.5,10.4,10.0,10.5,9.8,10.5,10.4,10.0,10.5,9.8,10.6,10.0,10.0,10.3,10.5,10.6,10.0,10.0,10.3,10.5,10.3,10.2,10.8,10.2,9.6,10.3,10.2,10.8,10.2,9.6,10.3,10.0,10.2,10.3,10.7,10.3,10.0,10.2,10.3,10.7,10.4,9.5,10.1,10.6,9.9,10.4,9.5,10.1,10.6,9.9,10.1,10.7,10.9,10.6,10.9,10.1,10.7,10.9,10.6,10.9
Jack Thomas Venning ROSSITER,SHAUSM1306199701,AUS,10.4,10.4,10.5,10.4,10.4,10.4,10.4,10.5,10.4,10.4,10.8,10.2,10.2,10.3,10.7,10.8,10.2,10.2,10.3,10.7,10.4,10.7,10.4,10.4,10.4,10.4,10.7,10.4,10.4,10.4,10.5,10.3,10.6,10.6,9.6,10.5,10.3,10.6,10.6,9.6,9.7,10.4,10.7,10.7,8.9,9.7,10.4,10.7,10.7,8.9,10.6,10.6,10.2,10.6,10.1,10.6,10.6,10.2,10.6,10.1
Muhammad Ezuan NASIR KHAN,SHMASM3101198901,MAS,10.8,9.7,9.6,10.3,10.8,10.8,9.7,9.6,10.3,10.8,10.4,9.2,10.6,10.5,9.9,10.4,9.2,10.6,10.5,9.9,10.2,10.1,10.5,10.5,10.6,10.2,10.1,10.5,10.5,10.6,10.7,10.4,10.5,10.5,10.6,10.7,10.4,10.5,10.5,10.6,10.5,10.6,10.5,10.1,10.6,10.5,10.6,10.5,10.1,10.6,10.5,9.8,10.8,10.1,9.8,10.5,9.8,10.8,10.1,9.8
Celdon Jude ARELLANO,SHPHIM0311199701,PHI,9.9,9.8,10.8,10.5,10.6,9.9,9.8,10.8,10.5,10.6,9.8,10.3,10.0,10.8,10.1,9.8,10.3,10.0,10.8,10.1,10.7,10.5,10.4,10.1,10.0,10.7,10.5,10.4,10.1,10.0,9.6,9.8,10.2,10.4,10.2,9.6,9.8,10.2,10.4,10.2,10.2,9.6,10.3,9.4,9.7,10.2,9.6,10.3,9.4,9.7,10.5,9.2,10.6,10.3,10.6,10.5,9.2,10.6,10.3,10.6
Ravi KUMAR,SHINDM0101199001,IND,10.7,10.5,9.7,10.3,10.1,10.7,10.5,9.7,10.3,10.1,10.4,10.8,10.4,10.2,9.6,10.4,10.8,10.4,10.2,9.6,10.3,9.8,10.4,10.4,10.5,10.3,9.8,10.4,10.4,10.5,10.7,10.7,9.8,10.3,10.6,10.7,10.7,9.8,10.3,10.6,9.9,10.1,9.9,9.8,10.7,9.9,10.1,9.9,9.8,10.7,10.5,10.8,10.8,10.4,10.5,10.5,10.8,10.8,10.4,10.5
