Yuriy SUKHORUKOV,SHUKRM2903196801,UKR,10.4,10.4,10.3,10.6,10.8,10.4,10.4,10.3,10.6,10.8,10.7,10.1,10.7,10.6,10.3,10.7,10.1,10.7,10.6,10.3,9.3,9.9,10.6,10.5,10.5,9.3,9.9,10.6,10.5,10.5,10.4,10.3,10.1,10.3,10.0,10.4,10.3,10.1,10.3,10.0,10.2,10.6,10.5,10.7,10.5,10.2,10.6,10.5,10.7,10.5,10.4,10.6,10.5,10.1,10.5,10.4,10.6,10.5,10.1,10.5
Daler EROV,SHTJKM1807199601,TJK,10.1,9.0,9.4,9.7,9.8,10.1,9.0,9.4,9.7,9.8,9.8,10.4,10.2,10.4,10.2,9.8,10.4,10.2,10.4,10.2,9.8,10.0,10.4,10.0,10.5,9.8,10.0,10.4,10.0,10.5,10.7,10.4,10.4,10.4,10.1,10.7,10.4,10.4,10.4,10.1,9.5,10.2,10.5,10.7,10.0,9.5,10.2,10.5,10.7,10.0,10.5,10.1,9.5,10.2,10.1,10.5,10.1,9.5,10.2,10.1
Reinier ESTPINAN,SHCUBM0512198201,CUB,10.5,8.6,10.3,9.9,10.2,10.5,8.6,10.3,9.9,10.2,10.5,10.5,9.9,10.3,10.4,10.5,10.5,9.9,10.3,10.4,10.1,10.3,10.5,10.4,9.9,10.1,10.3,10.5,10.4,9.9,10.2,10.5,10.1,10.5,9.4,10.2,10.5,10.1,10.5,9.4,10.4,10.4,10.0,10.9,9.6,10.4,10.4,10.0,10.9,9.6,10.2,10.6,9.9,10.0,10.8,10.2,10.6,9.9,10.0,10.8
Marcelo ZOCCALI ALBIZU,SHARGM0405198901,ARG,9.9,10.5,10.5,10.2,10.3,9.9,10.5,10.5,10.2,10.3,10.9,10.4,9.8,10.7,10.2,10.9,10.4,9.8,10.7,10.2,10.6,10.1,9.9,9.8,10.4,10.6,10.1,9.9,9.8,10.4,10.4,10.2,10.8,10.0,10.3,10.4,10.2,10.8,10.0,10.3,10.4,10.4,10.5,10.6,9.7,10.4,10.4,10.5,10.6,9.7,10.7,10.8,10.5,10.5,10.3,10.7,10.8,10.5,10.5,10.3
Alvaro SANCHEZ ZAVALA,SHMEXM3003199401,MEX,9.7,10.2,10.9,10.7,9.8,9.7,10.2,10.9,10.7,9.8,10.7,9.9,10.9,9.8,10.5,10.7,9.9,10.9,9.8,10.5,10.0,9.9,10.3,10.9,10.3,10.0,9.9,10.3,10.9,10.3,10.4,10.1,10.3,10.8,10.5,10.4,10.1,10.3,10.8,10.5,10.1,9.9,10.2,10.4,10.4,10.1,9.9,10.2,10.4,10.4,10.3,10.6,10.1,10.4,10.7,10.3,10.6,10.1,10.4,10.7
Raul Jun VARGAS,SHVENM1702198601,VEN,10.5,9.9,10.4,9.8,10.2,10.5,9.9,10.4,9.8,10.2,9.8,9.8,10.4,10.6,10.3,9.8,9.8,10.4,10.6,10.3,9.4,9.3,8.6,10.5,9.7,9.4,9.3,8.6,10.5,9.7,10.3,9.8,9.9,9.8,9.9,10.3,9.8,9.9,9.8,9.9,10.3,10.0,9.8,10.4,9.8,10.3,10.0,9.8,10.4,9.8,10.5,10.6,9.8,10.1,10.6,10.5,10.6,9.8,10.1,10.6
Vojin TOMOVIC,SHMNEM2003199601,MNE,10.2,10.6,10.2,9.7,10.4,10.2,10.6,10.2,9.7,10.4,10.2,10.1,9.6,10.3,10.7,10.2,10.1,9.6,10.3,10.7,10.0,9.2,9.3,10.3,10.5,10.0,9.2,9.3,10.3,10.5,10.2,10.5,10.1,8.6,10.0,10.2,10.5,10.1,8.6,10.0,9.0,10.0,9.3,10.2,10.0,9.0,10.0,9.3,10.2,10.0,10.1,10.2,9.7,9.1,10.3,10.1,10.2,9.7,9.1,10.3
Nicolas SCHEPENS,SHBELM2205199401,BEL,10.5,10.8,10.2,10.3,10.5,10.5,10.8,10.2,10.3,10.5,9.8,9.6,10.2,10.3,10.6,9.8,9.6,10.2,10.3,10.6,10.3,10.1,10.4,10.0,10.2,10.3,10.1,10.4,10.0,10.2,10.4,10.5,10.4,10.6,10.6,10.4,10.5,10.4,10.6,10.6,10.4,9.2,10.3,10.1,10.5,10.4,9.2,10.3,10.1,10.5,10.3,10.6,10.3,9.3,9.7,10.3,10.6,10.3,9.3,9.7
Borna PETANJEK,SHCROM1308199801,CRO,10.2,9.8,10.4,10.7,10.3,10.2,9.8,10.4,10.7,10.3,10.5,10.1,10.4,10.7,9.9,10.5,10.1,10.4,10.7,9.9,10.4,10.4,10.6,10.5,10.6,10.4,10.4,10.6,10.5,10.6,9.9,10.6,10.7,10.2,10.0,9.9,10.6,10.7,10.2,10.0,10.4,10.6,10.5,9.9,10.0,10.4,10.6,10.5,9.9,10.0,10.4,10.4,10.7,10.1,9.6,10.4,10.4,10.7,10.1,9.6
Todzhiddin VALIEV,SHTJKM1809198201,TJK,9.8,10.1,10.8,9.0,9.7,9.8,10.1,10.8,9.0,9.7,9.9,9.8,8.9,10.1,10.4,9.9,9.8,8.9,10.1,10.4,10.3,10.1,10.5,10.3,10.7,10.3,10.1,10.5,10.3,10.7,10.1,10.4,9.2,9.8,10.2,10.1,10.4,9.2,9.8,10.2,10.5,10.1,10.4,10.5,9.4,10.5,10.1,10.4,10.5,9.4,10.3,9.1,8.8,10.5,10.5,10.3,9.1,8.8,10.5,10.5
Halil Ibrahim OZTURK,SHTURM0204197801,TUR,10.0,8.7,10.2,10.1,9.9,10.0,8.7,10.2,10.1,9.9,10.4,9.7,9.6,10.5,10.2,10.4,9.7,9.6,10.5,10.2,10.4,10.0,10.5,10.6,10.7,10.4,10.0,10.5,10.6,10.7,10.8,10.3,10.4,10.5,10.1,10.8,10.3,10.4,10.5,10.1,10.7,10.1,10.7,10.1,9.8,10.7,10.1,10.7,10.1,9.8,10.4,10.6,9.7,9.9,10.6,10.4,10.6,9.7,9.9,10.6
Hussain AL HARBI,SHKSAM2806197603,KSA,10.4,9.9,9.4,10.2,9.5,10.4,9.9,9.4,10.2,9.5,10.8,10.2,10.3,9.5,10.0,10.8,10.2,10.3,9.5,10.0,9.3,10.2,10.4,9.4,9.5,9.3,10.2,10.4,9.4,9.5,10.8,10.9,9.8,10.1,10.3,10.8,10.9,9.8,10.1,10.3,10.5,10.3,9.4,9.7,10.5,10.5,10.3,9.4,9.7,10.5,9.5,10.6,10.4,9.8,10.2,9.5,10.6,10.4,9.8,10.2
Jorge DIAZ,SHESPM2611198501,ESP,10.3,10.4,10.6,10.5,9.6,10.3,10.4,10.6,10.5,9.6,10.2,10.3,10.6,9.5,10.0,10.2,10.3,10.6,9.5,10.0,10.8,9.9,10.2,10.0,10.9,10.8,9.9,10.2,10.0,10.9,10.5,10.3,10.5,10.4,10.3,10.5,10.3,10.5,10.4,10.3,10.4,9.3,10.2,9.7,9.4,10.4,9.3,10.2,9.7,9.4,10.0,10.7,10.6,10.3,9.8,10.0,10.7,10.6,10.3,9.8
Enrico PAPPALARDO,SHITAM2504198101,ITA,10.1,10.1,10.6,9.7,10.6,10.1,10.1,10.6,9.7,10.6,10.6,10.4,10.1,10.6,10.8,10.6,10.4,10.1,10.6,10.8,10.2,9.8,10.4,10.3,10.4,10.2,9.8,10.4,10.3,10.4,10.4,10.3,10.4,10.4,10.6,10.4,10.3,10.4,10.4,10.6,9.9,9.9,10.3,10.2,10.4,9.9,9.9,10.3,10.2,10.4,10.6,10.7,10.4,10.6,10.8,10.6,10.7,10.4,10.6,10.8
Javier LOPEZ,SHESPM1503198901,ESP,10.1,10.4,10.5,10.0,10.4,10.1,10.4,10.5,10.0,10.4,10.8,10.0,10.7,10.0,10.6,10.8,10.0,10.7,10.0,10.6,10.4,10.7,10.5,10.7,10.5,10.4,10.7,10.5,10.7,10.5,10.4,9.9,10.5,10.5,10.1,10.4,9.9,10.5,10.5,10.1,10.1,10.3,10.5,10.5,10.6,10.1,10.3,10.5,10.5,10.6,10.8,10.3,9.8,10.3,10.0,10.8,10.3,9.8,10.3,10.0
Mohammed Saad ALMUBARAK,SHQATM2605199601,QAT,9.7,10.4,10.2,10.9,10.0,9.7,10.4,10.2,10.9,10.0,10.2,9.8,10.5,10.1,10.5,10.2,9.8,10.5,10.1,10.5,10.3,10.2,10.2,10.3,9.9,10.3,10.2,10.2,10.3,9.9,10.1,9.6,10.5,10.0,10.5,10.1,9.6,10.5,10.0,10.5,10.0,10.3,10.3,10.0,10.5,10.0,10.3,10.3,10.0,10.5,10.6,10.1,10.0,9.2,10.3,10.6,10.1,10.0,9.2,10.3
Alexis RAYNAUD,SHFRAM1908199401,FRA,10.3,10.6,10.4,10.7,9.4,10.3,10.6,10.4,10.7,9.4,9.8,10.8,10.6,10.7,10.3,9.8,10.8,10.6,10.7,10.3,10.7,10.5,10.3,10.6,10.6,10.7,10.5,10.3,10.6,10.6,10.5,10.4,10.4,10.3,10.6,10.5,10.4,10.4,10.3,10.6,10.5,10.3,10.3,10.5,10.9,10.5,10.3,10.3,10.5,10.9,10.6,10.1,9.8,10.3,10.5,10.6,10.1,9.8,10.3,10.5
Luis Emilio MORALES ACEVEDO,SHMEXM2704199401,MEX,9.7,10.5,10.0,10.1,10.7,9.7,10.5,10.0,10.1,10.7,10.1,10.6,10.5,10.5,10.1,10.1,10.6,10.5,10.5,10.1,10.3,10.5,10.9,10.8,10.3,10.3,10.5,10.9,10.8,10.3,10.2,9.8,10.2,10.9,8.9,10.2,9.8,10.2,10.9,8.9,10.3,10.4,10.5,10.5,10.7,10.3,10.4,10.5,10.5,10.7,10.5,10.2,10.3,10.5,10.5,10.5,10.2,10.3,10.5,10.5
Bryant WALLIZER,SHUSAM0604198701,USA,10.2,9.4,9.9,9.9,9.9,10.2,9.4,9.9,9.9,9.9,10.2,10.3,10.9,10.2,10.8,10.2,10.3,10.9,10.2,10.8,10.2,10.6,10.2,10.8,9.9,10.2,10.6,10.2,10.8,9.9,10.0,10.2,10.7,10.6,9.5,10.0,10.2,10.7,10.6,9.5,10.4,10.1,10.4,10.5,10.4,10.4,10.1,10.4,10.5,10.4,10.3,10.3,10.5,10.7,10.6,10.3,10.3,10.5,10.7,10.6
Takayuki MATSUMOTO,SHJPNM1001198401,JPN,9.7,10.7,10.6,9.4,9.8,9.7,10.7,10.6,9.4,9.8,10.3,9.8,10.2,10.0,10.6,10.3,9.8,10.2,10.0,10.6,10.2,10.6,10.7,10.4,10.1,10.2,10.6,10.7,10.4,10.1,10.5,9.8,10.2,9.6,10.3,10.5,9.8,10.2,9.6,10.3,10.6,10.6,10.7,10.3,10.6,10.6,10.6,10.7,10.3,10.6,10.1,9.9,10.4,10.1,10.0,10.1,9.9,10.4,10.1,10.0
Zoltan BALAZ,SHSVKM1112198401,SVK,10.4,10.3,10.5,10.8,10.2,10.4,10.3,10.5,10.8,10.2,10.0,10.0,10.7,9.6,10.4,10.0,10.0,10.7,9.6,10.4,10.4,10.1,10.8,10.2,10.6,10.4,10.1,10.8,10.2,10.6,10.7,10.8,10.5,10.6,10.9,10.7,10.8,10.5,10.6,10.9,10.2,10.2,10.6,10.4,10.3,10.2,10.2,10.6,10.4,10.3,10.7,10.2,9.2,9.4,10.1,10.7,10.2,9.2,9.4,10.1
Michael JANKER,SHGERM2303199201,GER,10.6,10.6,10.5,10.4,10.2,10.6,10.6,10.5,10.4,10.2,9.9,10.5,10.1,10.6,10.3,9.9,10.5,10.1,10.6,10.3,10.4,9.9,10.6,10.6,10.4,10.4,9.9,10.6,10.6,10.4,10.5,10.8,10.5,10.5,10.3,10.5,10.8,10.5,10.5,10.3,10.9,10.5,9.6,10.6,10.3,10.9,10.5,9.6,10.6,10.3,10.3,10.6,10.4,10.8,9.9,10.3,10.6,10.4,10.8,9.9
Ali AL HAIDERABADI,SHBRNM1902198501,BRN,10.2,7.9,9.5,10.3,10.0,10.2,7.9,9.5,10.3,10.0,10.9,10.4,9.6,9.0,9.7,10.9,10.4,9.6,9.0,9.7,10.1,9.4,10.8,10.3,10.4,10.1,9.4,10.8,10.3,10.4,10.9,10.6,10.3,10.2,9.3,10.9,10.6,10.3,10.2,9.3,10.1,10.5,10.5,10.5,9.8,10.1,10.5,10.5,10.5,9.8,10.2,10.8,8.8,10.1,9.9,10.2,10.8,8.8,10.1,9.9
Bayaraa NYANTAI,SHMGLM2509199101,MGL,10.4,9.8,10.8,10.5,10.0,10.4,9.8,10.8,10.5,10.0,10.6,10.1,10.5,10.4,9.9,10.6,10.1,10.5,10.4,9.9,10.2,10.2,10.4,10.1,10.4,10.2,10.2,10.4,10.1,10.4,10.6,9.7,10.0,10.6,10.5,10.6,9.7,10.0,10.6,10.5,10.3,10.0,10.7,10.5,10.0,10.3,10.0,10.7,10.5,10.0,9.9,10.0,10.4,10.0,10.5,9.9,10.0,10.4,10.0,10.5
Bruno Lion HECK,SHBRAM1508198601,BRA,10.8,9.8,9.7,9.7,10.2,10.8,9.8,9.7,9.7,10.2,10.4,10.3,10.2,10.4,10.5,10.4,10.3,10.2,10.4,10.5,10.3,10.6,9.0,10.1,9.8,10.3,10.6,9.0,10.1,9.8,10.1,10.0,10.4,10.9,10.4,10.1,10.0,10.4,10.9,10.4,10.4,10.3,10.5,10.4,10.8,10.4,10.3,10.5,10.4,10.8,10.2,10.6,10.5,10.6,10.0,10.2,10.6,10.5,10.6,10.0
Jaakko BJORKBACKA,SHFINM0611199201,FIN,9.5,10.0,9.9,9.5,9.5,9.5,10.0,9.9,9.5,9.5,10.0,9.7,10.6,10.2,10.0,10.0,9.7,10.6,10.2,10.0,10.1,10.0,10.3,10.0,10.5,10.1,10.0,10.3,10.0,10.5,10.1,10.4,9.3,10.6,10.2,10.1,10.4,9.3,10.6,10.2,10.4,10.4,10.2,9.5,10.1,10.4,10.4,10.2,9.5,10.1,10.7,10.6,10.3,10.3,9.5,10.7,10.6,10.3,10.3,9.5
Mohamed HAMDY ABDELKADER,SHEGYM0708199001,EGY,10.1,10.1,10.7,10.7,10.7,10.1,10.1,10.7,10.7,10.7,10.2,10.8,9.3,10.3,10.2,10.2,10.8,9.3,10.3,10.2,10.0,10.6,10.4,10.2,10.3,10.0,10.6,10.4,10.2,10.3,9.5,10.1,10.5,10.9,9.9,9.5,10.1,10.5,10.9,9.9,10.5,10.3,10.5,10.2,9.8,10.5,10.3,10.5,10.2,9.8,10.7,10.7,10.5,9.7,10.8,10.7,10.7,10.5,9.7,10.8
Vitali BUBNOVICH,SHBLRM1211197401,BLR,10.2,10.1,10.5,10.8,10.4,10.2,10.1,10.5,10.8,10.4,10.7,10.6,10.1,10.5,10.6,10.7,10.6,10.1,10.5,10.6,10.3,10.6,9.9,10.9,10.1,10.3,10.6,9.9,10.9,10.1,10.6,10.8,10.7,10.7,10.2,10.6,10.8,10.7,10.7,10.2,10.1,10.4,10.8,10.5,10.2,10.1,10.4,10.8,10.5,10.2,10.6,10.5,10.4,10.6,10.5,10.6,10.5,10.4,10.6,10.5
Qinan ZHU,SHCHNM1511198401,CHN,10.5,10.7,10.3,10.8,10.4,10.5,10.7,10.3,10.8,10.4,10.4,10.6,10.0,10.8,10.3,10.4,10.6,10.0,10.8,10.3,10.7,10.6,10.8,10.6,10.4,10.7,10.6,10.8,10.6,10.4,10.5,10.6,10.5,10.5,10.8,10.5,10.6,10.5,10.5,10.8,9.7,10.5,10.6,10.3,10.6,9.7,10.5,10.6,10.3,10.6,9.7,10.3,10.2,10.9,10.3,9.7,10.3,10.2,10.9,10.3
Mahmood HAJI,SHBRNM1103199101,BRN,9.9,10.2,10.9,10.2,10.2,9.9,10.2,10.9,10.2,10.2,10.8,10.8,10.6,10.2,9.6,10.8,10.8,10.6,10.2,9.6,10.0,10.8,10.9,10.5,10.4,10.0,10.8,10.9,10.5,10.4,10.2,10.2,10.6,10.2,10.7,10.2,10.2,10.6,10.2,10.7,9.0,10.6,10.3,9.0,10.1,9.0,10.6,10.3,9.0,10.1,10.2,10.3,10.6,10.5,10.4,10.2,10.3,10.6,10.5,10.4
Bishrel BOLDBAATAR,SHMGLM2206198901,MGL,10.0,10.1,10.1,10.7,10.3,10.0,10.1,10.1,10.7,10.3,10.2,10.4,10.6,10.1,10.7,10.2,10.4,10.6,10.1,10.7,9.3,10.4,10.3,10.1,10.2,9.3,10.4,10.3,10.1,10.2,10.6,10.1,10.7,9.9,10.4,10.6,10.1,10.7,9.9,10.4,9.9,10.6,10.5,10.0,10.4,9.9,10.6,10.5,10.0,10.4,10.1,10.8,9.9,10.6,10.1,10.1,10.8,9.9,10.6,10.1
Illia CHARHEIKA,SHBLRM1504199301,BLR,10.7,10.1,10.4,10.5,10.4,10.7,10.1,10.4,10.5,10.4,10.7,10.2,10.2,9.7,10.8,10.7,10.2,10.2,9.7,10.8,10.7,10.6,10.4,10.6,10.5,10.7,10.6,10.4,10.6,10.5,10.4,10.3,10.3,10.5,10.6,10.4,10.3,10.3,10.5,10.6,10.3,10.2,10.4,10.7,10.3,10.3,10.2,10.4,10.7,10.3,10.7,10.4,10.3,10.8,10.7,10.7,10.4,10.3,10.8,10.7
Connor DAVIS,SHUSAM0304199301,USA,10.7,9.8,10.1,9.9,10.8,10.7,9.8,10.1,9.9,10.8,10.7,10.4,10.1,10.5,10.6,10.7,10.4,10.1,10.5,10.6,10.1,10.1,10.2,10.3,9.9,10.1,10.1,10.2,10.3,9.9,10.4,10.7,10.8,10.8,10.2,10.4,10.7,10.8,10.8,10.2,10.6,9.9,10.6,10.2,10.5,10.6,9.9,10.6,10.2,10.5,10.4,10.5,10.4,10.4,10.5,10.4,10.5,10.4,10.4,10.5
Milutin STEFANOVIC,SHSCGM2301198501,SRB,10.0,10.7,10.4,10.1,10.6,10.0,10.7,10.4,10.1,10.6,10.2,10.2,10.4,10.3,10.8,10.2,10.2,10.4,10.3,10.8,10.6,9.6,10.3,10.4,10.6,10.6,9.6,10.3,10.4,10.6,10.2,10.4,10.5,10.3,10.4,10.2,10.4,10.5,10.3,10.4,9.9,10.7,10.6,10.2,10.6,9.9,10.7,10.6,10.2,10.6,10.6,10.5,10.9,10.6,10.7,10.6,10.5,10.9,10.6,10.7
Muhammad Nabil MASHUDI,SHMASM1503199701,MAS,10.7,9.6,10.5,9.8,10.0,10.7,9.6,10.5,9.8,10.0,10.6,9.3,10.7,9.9,10.4,10.6,9.3,10.7,9.9,10.4,9.1,10.3,10.1,10.1,10.5,9.1,10.3,10.1,10.1,10.5,10.3,10.7,10.9,10.0,10.6,10.3,10.7,10.9,10.0,10.6,10.7,10.3,10.6,9.8,10.4,10.7,10.3,10.6,9.8,10.4,10.3,9.6,10.4,10.5,10.7,10.3,9.6,10.4,10.5,10.7
Endre HAGELUND,SHNORM1206199101,NOR,10.9,10.4,10.5,10.7,9.8,10.9,10.4,10.5,10.7,9.8,10.7,9.9,10.7,9.8,9.9,10.7,9.9,10.7,9.8,9.9,10.4,10.4,10.4,10.5,10.5,10.4,10.4,10.4,10.5,10.5,10.4,10.5,9.9,10.4,10.7,10.4,10.5,9.9,10.4,10.7,10.2,10.7,9.8,10.7,10.5,10.2,10.7,9.8,10.7,10.5,10.8,10.2,9.9,9.7,10.9,10.8,10.2,9.9,9.7,10.9
Alexander MOLERIO QUINTANA,SHCUBM1909199101,CUB,10.0,9.5,9.8,10.1,10.3,10.0,9.5,9.8,10.1,10.3,10.4,10.7,10.1,10.3,10.0,10.4,10.7,10.1,10.3,10.0,10.6,10.7,10.5,10.6,10.4,10.6,10.7,10.5,10.6,10.4,10.1,9.4,10.6,10.2,9.8,10.1,9.4,10.6,10.2,9.8,10.1,10.4,10.3,10.5,10.8,10.1,10.4,10.3,10.5,10.8,10.7,10.5,10.8,10.4,9.6,10.7,10.5,10.8,10.4,9.6
Kenneth PARR,SHGBRM0310198801,GBR,10.7,10.7,10.2,10.7,10.7,10.7,10.7,10.2,10.7,10.7,10.8,10.1,10.8,10.7,10.5,10.8,10.1,10.8,10.7,10.5,10.2,10.1,10.7,9.9,10.2,10.2,10.1,10.7,9.9,10.2,10.4,10.5,10.9,10.3,10.3,10.4,10.5,10.9,10.3,10.3,10.8,10.7,10.1,10.5,10.0,10.8,10.7,10.1,10.5,10.0,10.1,10.8,10.1,10.3,10.4,10.1,10.8,10.1,10.3,10.4
Peter HELLENBRAND,SHNEDM0712198501,NED,10.3,10.1,10.6,10.2,10.3,10.3,10.1,10.6,10.2,10.3,10.7,10.3,10.4,10.4,9.7,10.7,10.3,10.4,10.4,9.7,9.9,10.0,10.2,10.6,10.4,9.9,10.0,10.2,10.6,10.4,10.5,10.4,9.7,10.3,10.3,10.5,10.4,9.7,10.3,10.3,10.6,10.4,10.8,10.4,10.1,10.6,10.4,10.8,10.4,10.1,10.5,10.4,10.5,10.5,10.3,10.5,10.4,10.5,10.5,10.3
Dane Kevin SAMPSON,SHAUSM2008198601,AUS,10.4,10.6,10.7,10.3,10.5,10.4,10.6,10.7,10.3,10.5,10.7,10.1,10.6,10.5,10.2,10.7,10.1,10.6,10.5,10.2,10.3,10.5,10.4,10.7,10.5,10.3,10.5,10.4,10.7,10.5,10.5,10.7,10.2,10.7,10.7,10.5,10.7,10.2,10.7,10.7,10.5,10.2,10.2,10.8,10.0,10.5,10.2,10.2,10.8,10.0,10.4,10.7,10.6,10.1,10.0,10.4,10.7,10.6,10.1,10.0
Husain ABDULJABBAR,SHBRNM3008198801,BRN,9.9,9.7,9.7,10.1,10.0,9.9,9.7,9.7,10.1,10.0,10.3,9.8,10.1,10.7,10.0,10.3,9.8,10.1,10.7,10.0,10.5,10.4,10.4,10.4,10.2,10.5,10.4,10.4,10.4,10.2,9.4,10.7,10.7,10.4,10.5,9.4,10.7,10.7,10.4,10.5,10.6,10.2,9.8,10.7,10.1,10.6,10.2,9.8,10.7,10.1,9.8,10.6,9.9,10.3,10.1,9.8,10.6,9.9,10.3,10.1
Nur Muhammad Izham M AZWI,SHMASM2703199701,MAS,9.7,9.9,9.9,9.2,10.5,9.7,9.9,9.9,9.2,10.5,8.2,10.7,10.7,10.6,10.1,8.2,10.7,10.7,10.6,10.1,10.2,9.7,9.3,9.2,9.4,10.2,9.7,9.3,9.2,9.4,10.7,10.3,9.9,10.0,10.6,10.7,10.3,9.9,10.0,10.6,9.8,9.9,10.7,10.3,10.3,9.8,9.9,10.7,10.3,10.3,10.0,10.6,10.1,10.2,9.4,10.0,10.6,10.1,10.2,9.4
