Jia Shuen Wesley LEONG,SHSINM1502199401,SIN,10.4,9.2,10.8,9.8,9.9,10.4,9.2,10.8,9.8,9.9,10.4,10.4,10.3,9.8,10.2,10.4,10.4,10.3,9.8,10.2,10.3,10.5,10.2,10.4,10.4,10.3,10.5,10.2,10.4,10.4,10.0,10.5,10.6,10.5,10.5,10.0,10.5,10.6,10.5,10.5,10.5,10.5,10.6,10.5,10.4,10.5,10.5,10.6,10.5,10.4,10.8,9.5,10.1,10.0,10.2,10.8,9.5,10.1,10.0,10.2
Andre LINK,SHGERM1312199401,GER,10.5,9.8,10.4,10.1,10.5,10.5,9.8,10.4,10.1,10.5,10.3,10.3,9.6,10.5,10.7,10.3,10.3,9.6,10.5,10.7,9.8,9.9,10.3,10.8,10.3,9.8,9.9,10.3,10.8,10.3,10.3,10.1,10.0,10.0,10.6,10.3,10.1,10.0,10.0,10.6,10.2,10.7,10.3,10.5,10.5,10.2,10.7,10.3,10.5,10.5,10.1,10.3,10.1,10.6,10.6,10.1,10.3,10.1,10.6,10.6
Aleksi LEPPA,SHFINM0209199401,FIN,10.4,10.4,10.5,10.1,10.0,10.4,10.4,10.5,10.1,10.0,10.6,9.6,10.4,10.5,10.2,10.6,9.6,10.4,10.5,10.2,9.8,9.7,10.0,10.2,10.6,9.8,9.7,10.0,10.2,10.6,10.2,10.4,10.9,10.0,10.5,10.2,10.4,10.9,10.0,10.5,9.9,10.6,9.1,10.1,10.5,9.9,10.6,9.1,10.1,10.5,10.6,9.2,10.7,10.7,9.5,10.6,9.2,10.7,10.7,9.5
Istvan PENI,SHHUNM1402199701,HUN,10.3,10.7,9.9,10.3,10.4,10.3,10.7,9.9,10.3,10.4,10.5,10.6,10.3,10.4,10.4,10.5,10.6,10.3,10.4,10.4,10.4,10.6,10.6,10.7,10.9,10.4,10.6,10.6,10.7,10.9,10.0,10.4,10.3,10.5,10.6,10.0,10.4,10.3,10.5,10.6,10.1,10.8,10.5,10.7,10.0,10.1,10.8,10.5,10.7,10.0,9.9,10.9,10.5,10.2,10.8,9.9,10.9,10.5,10.2,10.8
Raul Jun VARGAS,SHVENM1702198601,VEN,10.4,10.5,9.2,9.7,10.4,10.4,10.5,9.2,9.7,10.4,9.4,10.1,9.5,10.7,10.7,9.4,10.1,9.5,10.7,10.7,10.6,10.1,10.2,9.9,10.4,10.6,10.1,10.2,9.9,10.4,10.3,10.4,9.4,9.6,10.4,10.3,10.4,9.4,9.6,10.4,10.2,10.5,10.1,10.2,10.5,10.2,10.5,10.1,10.2,10.5,10.5,9.9,10.4,10.4,9.9,10.5,9.9,10.4,10.4,9.9
Ivan Camilo LOPEZ GASCA,SHCOLM0505198801,COL,10.6,9.2,9.9,8.6,9.2,10.6,9.2,9.9,8.6,9.2,9.5,10.3,9.2,7.9,8.5,9.5,10.3,9.2,7.9,8.5,9.5,10.7,10.3,9.4,9.2,9.5,10.7,10.3,9.4,9.2,9.8,9.9,9.9,10.2,10.7,9.8,9.9,9.9,10.2,10.7,9.1,10.6,10.5,10.3,10.0,9.1,10.6,10.5,10.3,10.0,10.2,9.1,9.5,10.1,10.7,10.2,9.1,9.5,10.1,10.7
Kenneth PARR,SHGBRM0310198801,GBR,10.4,10.4,10.6,10.2,10.8,10.4,10.4,10.6,10.2,10.8,10.9,10.7,10.6,10.4,10.4,10.9,10.7,10.6,10.4,10.4,9.8,9.9,10.2,10.4,9.9,9.8,9.9,10.2,10.4,9.9,10.8,10.8,10.6,10.5,10.2,10.8,10.8,10.6,10.5,10.2,10.0,10.8,10.6,10.5,9.9,10.0,10.8,10.6,10.5,9.9,9.6,10.2,10.0,10.6,10.7,9.6,10.2,10.0,10.6,10.7
Leor Ovadia MADLAL,SHISRM2205199001,ISR,10.6,9.7,10.6,10.7,10.9,10.6,9.7,10.6,10.7,10.9,10.4,10.4,10.5,10.3,10.7,10.4,10.4,10.5,10.3,10.7,10.4,10.6,10.6,10.1,10.8,10.4,10.6,10.6,10.1,10.8,10.6,10.6,10.7,10.5,10.0,10.6,10.6,10.7,10.5,10.0,10.6,10.4,10.2,9.9,10.2,10.6,10.4,10.2,9.9,10.2,10.6,10.1,10.8,10.6,10.0,10.6,10.1,10.8,10.6,10.0
Oliser Antonio ZELAYA,SHESAM1204198601,ESA,9.8,9.7,10.3,10.4,10.4,9.8,9.7,10.3,10.4,10.4,9.7,8.6,10.0,10.1,10.3,9.7,8.6,10.0,10.1,10.3,9.8,9.8,9.9,10.2,9.9,9.8,9.8,9.9,10.2,9.9,10.6,10.4,9.6,9.9,9.6,10.6,10.4,9.6,9.9,9.6,10.2,9.7,10.4,10.4,10.5,10.2,9.7,10.4,10.4,10.5,10.0,10.3,10.6,9.9,9.8,10.0,10.3,10.6,9.9,9.8
Oleh TSARKOV,SHUKRM2203198801,UKR,9.9,9.8,10.8,10.2,9.8,9.9,9.8,10.8,10.2,9.8,10.8,10.8,9.6,10.3,10.8,10.8,10.8,9.6,10.3,10.8,10.0,10.2,10.7,10.8,10.0,10.0,10.2,10.7,10.8,10.0,10.3,10.4,10.7,10.5,10.8,10.3,10.4,10.7,10.5,10.8,10.0,10.7,10.1,10.3,10.0,10.0,10.7,10.1,10.3,10.0,10.3,10.3,10.2,10.8,10.0,10.3,10.3,10.2,10.8,10.0
Oyvind FLATLA,SHNORM3107199101,NOR,10.7,10.3,10.2,10.8,10.1,10.7,10.3,10.2,10.8,10.1,10.6,10.4,10.8,10.6,9.9,10.6,10.4,10.8,10.6,9.9,10.1,10.2,10.4,10.5,10.7,10.1,10.2,10.4,10.5,10.7,10.3,10.5,10.5,9.9,10.0,10.3,10.5,10.5,9.9,10.0,10.5,9.7,10.8,10.2,10.6,10.5,9.7,10.8,10.2,10.6,10.8,10.3,10.8,10.8,10.2,10.8,10.3,10.8,10.8,10.2
Jinseop HAN,SHKORM0709198101,KOR,9.9,10.1,10.7,10.3,10.6,9.9,10.1,10.7,10.3,10.6,9.8,10.3,10.6,10.4,10.2,9.8,10.3,10.6,10.4,10.2,10.7,9.0,10.6,10.0,10.4,10.7,9.0,10.6,10.0,10.4,9.7,10.5,10.4,10.6,9.9,9.7,10.5,10.4,10.6,9.9,10.6,10.1,10.4,10.4,10.0,10.6,10.1,10.4,10.4,10.0,10.4,10.7,10.3,10.8,9.8,10.4,10.7,10.3,10.8,9.8
Israel GUTIERREZ,SHESAM1903199201,ESA,9.8,10.7,9.1,9.4,9.6,9.8,10.7,9.1,9.4,9.6,8.8,10.4,10.1,10.6,10.6,8.8,10.4,10.1,10.6,10.6,9.6,10.5,10.5,10.4,10.7,9.6,10.5,10.5,10.4,10.7,9.8,10.5,10.7,10.9,10.4,9.8,10.5,10.7,10.9,10.4,10.5,10.3,10.2,9.7,9.6,10.5,10.3,10.2,9.7,9.6,10.3,10.7,9.8,10.5,9.9,10.3,10.7,9.8,10.5,9.9
Sergey RICHTER,SHISRM2304198901,ISR,10.8,10.8,10.3,10.6,10.7,10.8,10.8,10.3,10.6,10.7,10.7,10.2,10.0,10.2,9.6,10.7,10.2,10.0,10.2,9.6,10.3,10.6,10.7,10.4,10.3,10.3,10.6,10.7,10.4,10.3,10.5,10.3,10.5,10.8,10.4,10.5,10.3,10.5,10.8,10.4,10.0,10.8,10.2,10.4,10.5,10.0,10.8,10.2,10.4,10.5,10.1,10.2,10.7,10.8,10.4,10.1,10.2,10.7,10.8,10.4
Niccolo CAMPRIANI,SHITAM0611198701,ITA,10.5,10.7,10.8,10.5,10.3,10.5,10.7,10.8,10.5,10.3,10.4,10.4,10.7,10.8,10.2,10.4,10.4,10.7,10.8,10.2,10.8,10.2,10.5,10.8,10.7,10.8,10.2,10.5,10.8,10.7,10.3,10.6,10.1,10.4,10.2,10.3,10.6,10.1,10.4,10.2,10.8,10.9,10.5,10.7,10.6,10.8,10.9,10.5,10.7,10.6,10.8,10.3,9.8,10.3,10.5,10.8,10.3,9.8,10.3,10.5
Josselin HENRY,SHFRAM2209198201,FRA,10.3,10.9,10.2,10.7,10.8,10.3,10.9,10.2,10.7,10.8,10.3,9.9,9.8,10.2,10.1,10.3,9.9,9.8,10.2,10.1,10.9,10.4,10.7,10.0,10.6,10.9,10.4,10.7,10.0,10.6,10.0,10.1,10.6,10.3,10.4,10.0,10.1,10.6,10.3,10.4,9.9,10.0,10.4,10.3,10.3,9.9,10.0,10.4,10.3,10.3,10.4,10.0,10.4,10.4,10.4,10.4,10.0,10.4,10.4,10.4
Alin George MOLDOVEANU,SHROMM0305198301,ROU,10.0,10.4,10.6,10.6,10.5,10.0,10.4,10.6,10.6,10.5,10.9,10.0,10.3,10.5,9.1,10.9,10.0,10.3,10.5,9.1,10.5,10.4,10.9,10.3,10.0,10.5,10.4,10.9,10.3,10.0,10.7,10.4,10.2,10.7,10.4,10.7,10.4,10.2,10.7,10.4,10.5,10.6,10.4,10.8,10.0,10.5,10.6,10.4,10.8,10.0,10.4,10.1,10.7,10.6,10.5,10.4,10.1,10.7,10.6,10.5
Dian Ting Royce CHAN,SHSINM0105199802,SIN,10.4,9.4,9.5,9.5,10.0,10.4,9.4,9.5,9.5,10.0,9.3,9.7,9.2,7.7,9.5,9.3,9.7,9.2,7.7,9.5,10.5,9.8,10.2,8.9,8.9,10.5,9.8,10.2,8.9,8.9,10.5,10.7,10.6,9.9,9.6,10.5,10.7,10.6,9.9,9.6,10.4,10.6,10.1,10.5,9.5,10.4,10.6,10.1,10.5,9.5,10.2,10.3,10.3,10.5,10.1,10.2,10.3,10.3,10.5,10.1
Chun An CHEN,SHTPEM1801199301,TPE,9.4,9.9,10.4,10.6,10.4,9.4,9.9,10.4,10.6,10.4,10.1,10.3,10.3,9.8,10.8,10.1,10.3,10.3,9.8,10.8,10.8,10.5,10.4,10.6,10.4,10.8,10.5,10.4,10.6,10.4,10.3,10.7,9.8,10.8,10.2,10.3,10.7,9.8,10.8,10.2,9.6,10.4,10.3,10.5,10.5,9.6,10.4,10.3,10.5,10.5,10.6,10.0,10.3,10.3,10.6,10.6,10.0,10.3,10.3,10.6
Cristian SANTACRUZ,SHECUM0810198601,ECU,10.7,10.1,9.6,10.2,10.5,10.7,10.1,9.6,10.2,10.5,10.3,10.6,10.2,10.0,10.3,10.3,10.6,10.2,10.0,10.3,10.6,10.4,9.8,10.4,10.1,10.6,10.4,9.8,10.4,10.1,10.1,10.0,10.7,10.3,9.8,10.1,10.0,10.7,10.3,9.8,10.4,9.7,10.7,10.8,10.5,10.4,9.7,10.7,10.8,10.5,9.9,10.2,9.6,10.5,9.8,9.9,10.2,9.6,10.5,9.8
Alexander SCHMIRL,SHAUTM1909198901,AUT,10.6,10.7,9.8,10.2,9.4,10.6,10.7,9.8,10.2,9.4,10.4,10.8,10.1,10.0,10.4,10.4,10.8,10.1,10.0,10.4,10.2,10.4,10.3,10.9,10.5,10.2,10.4,10.3,10.9,10.5,10.6,10.9,10.5,10.7,10.5,10.6,10.9,10.5,10.7,10.5,10.4,10.1,10.7,10.3,10.1,10.4,10.1,10.7,10.3,10.1,10.7,9.9,10.5,10.5,10.5,10.7,9.9,10.5,10.5,10.5
Naoya OKADA,SHJPNM1010199001,JPN,9.8,10.9,10.3,10.4,10.7,9.8,10.9,10.3,10.4,10.7,10.3,9.8,10.3,10.0,10.4,10.3,9.8,10.3,10.0,10.4,10.3,10.8,10.5,10.3,9.9,10.3,10.8,10.5,10.3,9.9,10.6,10.3,10.6,10.2,10.7,10.6,10.3,10.6,10.2,10.7,10.3,10.3,10.6,10.2,10.3,10.3,10.3,10.6,10.2,10.3,10.8,10.7,10.4,10.1,10.7,10.8,10.7,10.4,10.1,10.7
Nazar LOUGINETS,SHRUSM3105198901,RUS,10.5,10.9,10.4,10.6,10.7,10.5,10.9,10.4,10.6,10.7,10.4,9.9,10.3,10.1,10.8,10.4,9.9,10.3,10.1,10.8,10.7,10.9,9.9,10.8,10.3,10.7,10.9,9.9,10.8,10.3,10.3,10.8,10.8,10.3,10.6,10.3,10.8,10.8,10.3,10.6,10.3,10.2,10.1,10.1,10.0,10.3,10.2,10.1,10.1,10.0,10.2,10.4,10.6,10.8,10.4,10.2,10.4,10.6,10.8,10.4
Steffen OLSEN,SHDENM3001198001,DEN,9.9,10.5,10.3,10.7,10.7,9.9,10.5,10.3,10.7,10.7,10.2,10.2,10.3,10.1,10.7,10.2,10.2,10.3,10.1,10.7,10.3,10.8,10.3,9.8,10.8,10.3,10.8,10.3,9.8,10.8,10.5,9.8,9.9,10.6,10.2,10.5,9.8,9.9,10.6,10.2,10.5,10.2,9.4,9.6,10.7,10.5,10.2,9.4,9.6,10.7,9.8,10.2,10.0,10.2,10.8,9.8,10.2,10.0,10.2,10.8
Petar GORSA,SHCROM1101198801,CRO,10.4,10.7,10.2,10.0,10.7,10.4,10.7,10.2,10.0,10.7,10.4,10.5,10.8,10.8,10.5,10.4,10.5,10.8,10.8,10.5,10.1,10.4,10.0,10.1,10.3,10.1,10.4,10.0,10.1,10.3,9.5,10.2,9.9,10.5,10.1,9.5,10.2,9.9,10.5,10.1,10.2,10.3,10.6,9.9,10.0,10.2,10.3,10.6,9.9,10.0,9.4,10.3,10.1,10.3,10.4,9.4,10.3,10.1,10.3,10.4
Bryant WALLIZER,SHUSAM0604198701,USA,10.0,10.7,10.1,10.3,10.2,10.0,10.7,10.1,10.3,10.2,9.8,10.1,10.4,10.2,10.9,9.8,10.1,10.4,10.2,10.9,10.4,10.5,10.4,10.7,10.3,10.4,10.5,10.4,10.7,10.3,10.5,10.5,10.5,10.6,10.1,10.5,10.5,10.5,10.6,10.1,10.7,10.5,10.6,10.5,10.6,10.7,10.5,10.6,10.5,10.6,10.5,10.7,10.1,10.7,10.0,10.5,10.7,10.1,10.7,10.0
Anton RIZOV,SHBULM2912198701,BUL,10.3,10.7,10.6,10.5,10.4,10.3,10.7,10.6,10.5,10.4,10.3,10.7,10.6,10.5,10.2,10.3,10.7,10.6,10.5,10.2,10.4,10.6,10.6,10.6,10.3,10.4,10.6,10.6,10.6,10.3,10.3,10.7,10.5,10.4,10.2,10.3,10.7,10.5,10.4,10.2,10.4,10.1,10.5,10.5,10.2,10.4,10.1,10.5,10.5,10.2,10.6,10.4,10.4,10.4,10.3,10.6,10.4,10.4,10.4,10.3
Ting Wei WONG,SHSINM0301199901,SIN,9.8,9.7,9.8,9.2,10.3,9.8,9.7,9.8,9.2,10.3,9.6,10.5,10.4,10.4,10.2,9.6,10.5,10.4,10.4,10.2,10.3,10.1,10.5,10.5,9.9,10.3,10.1,10.5,10.5,9.9,10.5,10.0,10.4,10.0,9.7,10.5,10.0,10.4,10.0,9.7,10.4,10.4,9.9,10.7,9.7,10.4,10.4,9.9,10.7,9.7,10.3,10.2,10.5,10.0,10.1,10.3,10.2,10.5,10.0,10.1
Dane Kevin SAMPSON,SHAUSM2008198601,AUS,10.3,10.6,10.8,10.0,10.2,10.3,10.6,10.8,10.0,10.2,10.3,10.5,9.7,10.3,10.7,10.3,10.5,9.7,10.3,10.7,9.9,10.3,10.7,10.7,10.0,9.9,10.3,10.7,10.7,10.0,10.2,10.5,10.5,10.8,10.6,10.2,10.5,10.5,10.8,10.6,10.5,10.5,10.7,10.5,10.0,10.5,10.5,10.7,10.5,10.0,9.6,10.1,10.2,10.4,10.5,9.6,10.1,10.2,10.4,10.5
Daniel Eduardo VIZCARRA GALLEGOS,SHPERM1511199401,PER,10.8,10.7,10.5,10.8,9.9,10.8,10.7,10.5,10.8,9.9,9.8,10.0,9.8,10.8,10.6,9.8,10.0,9.8,10.8,10.6,10.8,10.2,9.4,9.9,9.1,10.8,10.2,9.4,9.9,9.1,9.8,10.0,10.1,9.8,10.3,9.8,10.0,10.1,9.8,10.3,10.2,10.5,10.3,10.0,10.1,10.2,10.5,10.3,10.0,10.1,8.4,10.0,10.3,10.9,10.9,8.4,10.0,10.3,10.9,10.9
Georg ZOTT,SHAUTM2601198601,AUT,9.6,10.3,10.7,10.5,10.3,9.6,10.3,10.7,10.5,10.3,10.8,10.6,10.9,10.6,10.0,10.8,10.6,10.9,10.6,10.0,9.7,10.1,10.4,10.4,10.6,9.7,10.1,10.4,10.4,10.6,10.5,10.8,10.7,9.8,10.7,10.5,10.8,10.7,9.8,10.7,10.2,10.9,10.5,10.6,10.1,10.2,10.9,10.5,10.6,10.1,9.6,10.4,10.5,10.7,10.6,9.6,10.4,10.5,10.7,10.6
Stevan PLETIKOSIC,SHYUGM1403197201,SRB,9.9,10.2,10.4,10.2,10.2,9.9,10.2,10.4,10.2,10.2,10.4,9.9,10.6,10.6,10.6,10.4,9.9,10.6,10.6,10.6,10.1,10.5,10.4,9.6,10.1,10.1,10.5,10.4,9.6,10.1,10.0,9.6,10.8,10.3,10.1,10.0,9.6,10.8,10.3,10.1,10.3,10.8,10.0,10.2,9.5,10.3,10.8,10.0,10.2,9.5,10.3,10.8,10.2,10.3,10.8,10.3,10.8,10.2,10.3,10.8
Anyelo Hans PARADA YANEZ,SHCHIM2101199001,CHI,9.7,10.0,9.7,10.2,10.2,9.7,10.0,9.7,10.2,10.2,9.6,10.5,10.2,10.2,10.3,9.6,10.5,10.2,10.2,10.3,10.6,10.7,9.8,10.3,10.3,10.6,10.7,9.8,10.3,10.3,9.3,10.4,10.0,10.7,10.5,9.3,10.4,10.0,10.7,10.5,10.9,10.8,10.1,10.4,10.4,10.9,10.8,10.1,10.4,10.4,10.3,10.5,10.9,10.5,10.2,10.3,10.5,10.9,10.5,10.2
Luis Emilio MORALES ACEVEDO,SHMEXM2704199401,MEX,10.2,10.0,10.7,10.1,10.3,10.2,10.0,10.7,10.1,10.3,10.6,9.9,9.9,10.4,10.7,10.6,9.9,9.9,10.4,10.7,10.4,9.9,10.8,10.7,10.6,10.4,9.9,10.8,10.7,10.6,10.5,10.4,9.7,9.8,10.4,10.5,10.4,9.7,9.8,10.4,10.5,10.2,10.6,10.2,8.6,10.5,10.2,10.6,10.2,8.6,10.8,10.9,10.5,10.9,10.3,10.8,10.9,10.5,10.9,10.3
Tomohiko HASEGAWA,SHJPNM0802199601,JPN,10.1,9.9,10.4,9.8,10.6,10.1,9.9,10.4,9.8,10.6,10.1,10.6,10.4,9.9,10.1,10.1,10.6,10.4,9.9,10.1,10.4,10.1,10.6,10.6,10.2,10.4,10.1,10.6,10.6,10.2,10.3,10.2,10.5,10.1,10.4,10.3,10.2,10.5,10.1,10.4,10.1,10.8,10.8,10.5,9.9,10.1,10.8,10.8,10.5,9.9,10.5,10.5,9.7,9.3,10.0,10.5,10.5,9.7,9.3,10.0
Jaakko BJORKBACKA,SHFINM0611199201,FIN,10.1,10.9,10.2,10.2,10.2,10.1,10.9,10.2,10.2,10.2,10.3,10.5,10.4,9.7,9.3,10.3,10.5,10.4,9.7,9.3,10.5,10.7,9.9,10.2,9.8,10.5,10.7,9.9,10.2,9.8,10.4,10.6,10.8,10.0,10.3,10.4,10.6,10.8,10.0,10.3,10.3,10.1,10.2,10.7,10.8,10.3,10.1,10.2,10.7,10.8,10.4,10.1,10.4,10.8,10.3,10.4,10.1,10.4,10.8,10.3
Bayaraa NYANTAI,SHMGLM2509199101,MGL,10.9,10.2,10.0,9.9,10.4,10.9,10.2,10.0,9.9,10.4,10.4,10.5,10.2,10.4,10.7,10.4,10.5,10.2,10.4,10.7,9.9,10.7,10.9,10.4,10.3,9.9,10.7,10.9,10.4,10.3,10.0,10.3,10.3,10.3,9.9,10.0,10.3,10.3,10.3,9.9,10.4,9.9,10.0,10.7,9.5,10.4,9.9,10.0,10.7,9.5,10.1,10.7,10.6,10.6,10.3,10.1,10.7,10.6,10.6,10.3
Pierre Edmond PIASECKI,SHFRAM0306198501,FRA,10.6,10.7,10.0,10.5,10.6,10.6,10.7,10.0,10.5,10.6,10.1,10.3,10.8,10.0,10.5,10.1,10.3,10.8,10.0,10.5,10.6,10.3,10.6,10.2,10.2,10.6,10.3,10.6,10.2,10.2,10.2,10.5,10.6,9.7,9.8,10.2,10.5,10.6,9.7,9.8,10.8,10.5,10.8,10.2,10.0,10.8,10.5,10.8,10.2,10.0,10.5,10.7,10.4,10.2,10.1,10.5,10.7,10.4,10.2,10.1
Ahmet BAYRAK,SHTURM1209198801,TUR,10.3,10.3,10.2,9.3,10.7,10.3,10.3,10.2,9.3,10.7,10.7,10.5,10.0,10.5,9.9,10.7,10.5,10.0,10.5,9.9,9.8,10.4,10.6,10.2,10.5,9.8,10.4,10.6,10.2,10.5,10.3,10.2,10.1,9.7,9.9,10.3,10.2,10.1,9.7,9.9,10.4,10.7,10.1,10.6,10.2,10.4,10.7,10.1,10.6,10.2,10.3,10.7,10.7,10.6,10.3,10.3,10.7,10.7,10.6,10.3
