Student
Military
Student
Police man
Salesman
Student
Fireman
Student
Student
Athlete
Student
Sport Instructor
Military
Student
Student
Military
furniture maker
Service
Student
Engineer
Student
Sport Scientist
Army
Shooting Coach
Mager of Bleiker Sportsweapons
Student
Shooter
Athlete, Army Reserves
Business Magment
Mager
Military
Soldier
Police man
Student
Military
Student
Student
Athlete
Physician
Army
Student
Student
School secetary
Gunmaker
Athlete
Student
Trade Union Secretary
College Student
Student
Student
Soldier
Student
Shooting
Student
Student
Student
Accountant
Student
Student
Shooting
Student
Student
Student
Student
Student
Student
Student
Student
Estudia
Medical Masseur
Athlete
Athlete
Student
High school teacher
Air Force Oman
Student
student
Shooter
Athlete
Student
Office Worker
Military
CAD Instructor
Instructor of sport
Student
Dentist assistant
Military
Student
Lawyer
Polymechanic
Athlete
vy
Athlete
Athlete,student
Student
Student
Student
Military
Athlete
Athlete
Electrician
Student
professiol shooter
Student
Soldier
Student
Shooter
Military
Athlete
Mechanic
Student
Army
Employer
Student
Armed Forces
Student
Military
work at office and shooting club
forest warden
Polymecanicien
Student
air born
Athlete
Military
Police
Student
Flooring technician
Project Mager
Sport Instructor
Student
Army Officer
Athlete
Student
Army Sports Instructor
Athlete, Privatier
Military
Military
Employee
Military
Military
Officer
Student
pupil
Non commissioned officer (NCO)
Army
Athlete
Bank Clerk
Sports instructor
Student
Coach
Student
Athlete
Student
Engineer
Student
Student
Student
Shooter
Student
Student
Soldier
Student
Student
Athlete, Student, val officer
Athlete
Teacher
Shooter
Office worker
Cook
Athlete
Student
Office worker
Military
Athlete and Student
Athlete
Estudean
Military
Building Engineer
Student
Student
Student
Sport Psychologist
Freelancer
Student
Student
Athlete
Athlete
Nurse
Student
Air Force Oman
Army Officer
Student
Student
Office worker
Student
Student
Police
Athlete, Officer
Athlete
Student
Student
Student
Banker
Student
College Student
Military Officer
Student
Shooter
Student
Physiotherapist
Student
Air Force Oman
Veteriry Surgeon
Soldier
Athlete
Health Coach
Shooter
Coach
police
Coach
Student
Student
Student
Athlete, physical therapist
Soldier
Watchmake
Student
Sportsmen
Student
Student
Weapon Engineer
Security Officer
Student
Shooter
Police Officer
Sportsmen
Trainer 
Student
Athlete
Student
Sportsman tiol Team
Student
Student
Lab technician
Shooter and Coach
Student
Student
Student
Graphic Designer/Web Programmer
Shooting Instructor
Student
Student
Student
Athlete, Student, val officer
Coach
Student
Student
SAP Consultant
Military
Athlete
Athlete
Student
Policeman
Athlete
Student
Office Worker
Student
Teacher
Athlete
Athlete
Office Worker
tourism magement
Government Service
Senior inspector
Military
Military
Student
Student / Athlete
Soldier
Athlete
Police Officer
mechanical designer
vy
Student
Student
Student
Government Service
Student
Student
Army
teacher in kindergarden
Business Services Mager
Painter
Soldier
Soldier
Student
Student
Customs
Student
Ejercito de Chile
Student
Non commissioned Officer
Student
Gnencia Deportiva
Student
Sportsman
Secretary
Office Mager
Student
Student
Ticher
Student
Student
Banker
Student
Student
Engineer
Student
Student
Student
Athlete
Army Officer
Athlete
Student
Electrician
Student
Student
Student
Student
mechatronical engineer MSc
Sports mager (Bachelor)
Student
Student
Economic
Student
Police
Student
Student
Student
Student
Athlete
Ingeneer, Athtlete
Student
Industrial business magement assistent
Student
Economist
shooter
Athlete
